hh_id,hh_type,race
5937,single_Male_head_of_household,White
5938,single_Female_head_of_household,White
5939,married_couple,White
5939,married_couple,Asian
5940,single_Female_head_of_household,White
5941,unmarried_couple,Asian
5942,single_Male_head_of_household,White
5943,single_Male_head_of_household,Asian
5944,unmarried_couple,White
5945,single_Male_head_of_household,White
5946,unmarried_couple,White
5946,unmarried_couple,Black
5947,unmarried_couple,White
5947,unmarried_couple,Black
5948,single_Male_head_of_household,White
5949,unmarried_couple,Asian
5950,single_Male_head_of_household,White
5951,single_Female_head_of_household,White
5952,unmarried_couple,White
5953,single_Male_head_of_household,Asian
5954,unmarried_couple,White
5954,unmarried_couple,Asian
5955,unmarried_couple,White
5955,unmarried_couple,Asian
5956,married_couple,Asian
5956,married_couple,White
5957,married_couple,Asian
5957,married_couple,White
5958,married_couple,White
5959,unmarried_couple,White
5960,unmarried_couple,Asian
5960,unmarried_couple,White
5961,unmarried_couple,White
5962,single_Male_head_of_household,Asian
5963,unmarried_couple,White
5964,single_Male_head_of_household,Black
5965,unmarried_couple,White
5965,unmarried_couple,Asian
5966,single_Male_head_of_household,Asian
5967,single_Male_head_of_household,White
5968,married_couple,Asian
5969,married_couple,Asian
5969,married_couple,White
5970,unmarried_couple,Asian
5970,unmarried_couple,White
5971,single_Female_head_of_household,Asian
5972,unmarried_couple,Black
5972,unmarried_couple,White
5973,single_Male_head_of_household,White
5974,unmarried_couple,Asian
5974,unmarried_couple,White
5975,married_couple,Asian
5975,married_couple,White
5976,single_Male_head_of_household,White
5977,single_Male_head_of_household,White
5978,unmarried_couple,Black
5978,unmarried_couple,Asian
5979,unmarried_couple,White
5980,single_Female_head_of_household,Black
5981,single_Female_head_of_household,Asian
5982,unmarried_couple,White
5983,single_Female_head_of_household,White
5984,single_Male_head_of_household,White
5985,single_Male_head_of_household,White
5986,married_couple,Asian
5986,married_couple,White
5987,married_couple,Asian
5987,married_couple,White
5988,single_Male_head_of_household,Asian
5989,unmarried_couple,White
5990,single_Male_head_of_household,White
5991,married_couple,White
5991,married_couple,Asian
5992,single_Male_head_of_household,White
5993,unmarried_couple,White
5993,unmarried_couple,Asian
5994,single_Female_head_of_household,Asian
5995,single_Male_head_of_household,White
5996,single_Male_head_of_household,White
5997,unmarried_couple,White
5998,unmarried_couple,White
5999,single_Male_head_of_household,White
6000,single_Male_head_of_household,White
6001,unmarried_couple,White
6002,unmarried_couple,Asian
6002,unmarried_couple,White
6003,single_Female_head_of_household,White
6004,single_Male_head_of_household,White
6005,unmarried_couple,White
6005,unmarried_couple,Asian
6006,unmarried_couple,White
6007,married_couple,White
6008,unmarried_couple,Asian
6008,unmarried_couple,White
6009,single_Male_head_of_household,White
6010,single_Female_head_of_household,White
6011,unmarried_couple,Asian
6011,unmarried_couple,White
6012,married_couple,White
6013,unmarried_couple,White
6014,unmarried_couple,White
6015,single_Male_head_of_household,White
6016,single_Male_head_of_household,Asian
6017,married_couple,White
6018,unmarried_couple,White
6019,married_couple,White
6020,unmarried_couple,White
6021,single_Male_head_of_household,White
6022,unmarried_couple,Asian
6022,unmarried_couple,White
6023,married_couple,Asian
6023,married_couple,Black
6024,unmarried_couple,Asian
6024,unmarried_couple,White
6025,single_Male_head_of_household,Asian
6026,single_Female_head_of_household,Asian
6027,unmarried_couple,White
6028,married_couple,White
6029,unmarried_couple,White
6030,single_Female_head_of_household,White
6031,unmarried_couple,White
6031,unmarried_couple,Asian
6032,single_Male_head_of_household,Asian
6033,unmarried_couple,White
6034,single_Male_head_of_household,White
6035,unmarried_couple,White
6036,single_Male_head_of_household,Asian
6037,single_Male_head_of_household,Asian
6038,married_couple,White
6039,unmarried_couple,White
6040,single_Female_head_of_household,Asian
6041,unmarried_couple,White
6041,unmarried_couple,Black
6042,unmarried_couple,Asian
6042,unmarried_couple,White
6043,unmarried_couple,Black
6043,unmarried_couple,White
6044,unmarried_couple,White
6044,unmarried_couple,Black
6045,unmarried_couple,Asian
6045,unmarried_couple,Black
6046,single_Female_head_of_household,Asian
6047,married_couple,Asian
6047,married_couple,White
6048,single_Female_head_of_household,Black
6049,unmarried_couple,White
6050,single_Male_head_of_household,White
6051,unmarried_couple,White
6052,unmarried_couple,White
6052,unmarried_couple,Black
6053,married_couple,Asian
6053,married_couple,White
6054,single_Male_head_of_household,White
6055,single_Male_head_of_household,White
6056,single_Male_head_of_household,Asian
6057,single_Male_head_of_household,White
6058,married_couple,White
6059,single_Male_head_of_household,White
6060,married_couple,White
6061,unmarried_couple,White
6062,unmarried_couple,White
6063,single_Male_head_of_household,White
6064,unmarried_couple,White
6065,single_Male_head_of_household,Asian
6066,married_couple,White
6067,married_couple,White
6067,married_couple,Asian
6068,single_Male_head_of_household,White
6069,unmarried_couple,Asian
6069,unmarried_couple,White
6070,unmarried_couple,White
6071,unmarried_couple,White
6072,single_Male_head_of_household,White
6073,married_couple,White
6073,married_couple,Asian
6074,single_Male_head_of_household,White
6075,unmarried_couple,White
6076,single_Male_head_of_household,Black
6077,unmarried_couple,White
6077,unmarried_couple,Black
6078,married_couple,White
6079,unmarried_couple,Black
6079,unmarried_couple,White
6080,unmarried_couple,Asian
6080,unmarried_couple,White
6081,married_couple,White
6082,single_Male_head_of_household,White
6083,single_Male_head_of_household,Asian
6084,unmarried_couple,White
6084,unmarried_couple,Asian
6085,unmarried_couple,White
6086,unmarried_couple,Asian
6086,unmarried_couple,White
6087,unmarried_couple,White
6087,unmarried_couple,Asian
6088,single_Male_head_of_household,White
6089,unmarried_couple,White
6090,unmarried_couple,White
6091,single_Male_head_of_household,White
6092,unmarried_couple,Asian
6092,unmarried_couple,White
6093,single_Male_head_of_household,White
6094,single_Male_head_of_household,White
6095,single_Male_head_of_household,White
6096,unmarried_couple,Asian
6097,single_Male_head_of_household,White
6098,single_Male_head_of_household,White
6099,married_couple,White
6099,married_couple,Asian
6100,unmarried_couple,White
6101,married_couple,White
6102,married_couple,White
6103,married_couple,White
6104,single_Female_head_of_household,White
6105,single_Male_head_of_household,White
6106,single_Male_head_of_household,White
6107,single_Female_head_of_household,White
6108,single_Male_head_of_household,White
6109,married_couple,White
6110,single_Male_head_of_household,White
6111,unmarried_couple,White
6112,married_couple,White
6113,married_couple,White
6113,married_couple,Black
6114,unmarried_couple,White
6115,single_Female_head_of_household,White
6116,unmarried_couple,Asian
6116,unmarried_couple,White
6117,married_couple,White
6118,unmarried_couple,Asian
6118,unmarried_couple,White
6119,unmarried_couple,Black
6119,unmarried_couple,Asian
6120,unmarried_couple,White
6121,single_Male_head_of_household,Asian
6122,single_Male_head_of_household,Asian
6123,single_Female_head_of_household,White
6124,married_couple,Black
6124,married_couple,White
6125,married_couple,Asian
6125,married_couple,White
6126,unmarried_couple,White
6126,unmarried_couple,Black
6127,single_Male_head_of_household,Asian
6128,unmarried_couple,White
6129,single_Male_head_of_household,White
6130,single_Male_head_of_household,White
6131,single_Male_head_of_household,White
6132,married_couple,Asian
6133,unmarried_couple,White
6133,unmarried_couple,Asian
6134,unmarried_couple,Asian
6135,married_couple,White
6136,unmarried_couple,Asian
6136,unmarried_couple,White
6137,unmarried_couple,White
6138,single_Male_head_of_household,White
6139,unmarried_couple,White
6139,unmarried_couple,Asian
6140,married_couple,Black
6140,married_couple,Asian
6141,single_Male_head_of_household,White
6142,single_Female_head_of_household,White
6143,single_Male_head_of_household,White
6144,unmarried_couple,White
6145,unmarried_couple,Asian
6145,unmarried_couple,White
6146,single_Male_head_of_household,White
6147,unmarried_couple,Asian
6148,single_Male_head_of_household,White
6149,unmarried_couple,Asian
6149,unmarried_couple,White
6150,unmarried_couple,Asian
6150,unmarried_couple,White
6151,single_Female_head_of_household,White
6152,unmarried_couple,Asian
6152,unmarried_couple,White
6153,single_Male_head_of_household,White
6154,married_couple,White
6154,married_couple,Asian
6155,married_couple,Black
6155,married_couple,Asian
6156,single_Male_head_of_household,White
6157,unmarried_couple,White
6158,unmarried_couple,White
6159,unmarried_couple,White
6160,married_couple,Asian
6161,single_Male_head_of_household,White
6162,unmarried_couple,Asian
6162,unmarried_couple,White
6163,unmarried_couple,Black
6163,unmarried_couple,White
6164,single_Male_head_of_household,White
6165,unmarried_couple,White
6166,single_Male_head_of_household,White
6167,unmarried_couple,White
6168,unmarried_couple,White
6168,unmarried_couple,Black
6169,married_couple,White
6170,unmarried_couple,White
6171,married_couple,White
6171,married_couple,Asian
6172,unmarried_couple,White
6173,married_couple,Asian
6173,married_couple,White
6174,single_Male_head_of_household,White
6175,married_couple,White
6176,single_Male_head_of_household,Asian
6177,single_Female_head_of_household,White
6178,single_Male_head_of_household,White
6179,married_couple,White
6180,single_Female_head_of_household,Black
6181,married_couple,Black
6181,married_couple,White
6182,unmarried_couple,Asian
6182,unmarried_couple,White
6183,single_Male_head_of_household,White
6184,unmarried_couple,White
6185,unmarried_couple,Asian
6185,unmarried_couple,White
6186,unmarried_couple,Asian
6186,unmarried_couple,White
6187,single_Male_head_of_household,White
6188,unmarried_couple,Asian
6188,unmarried_couple,White
6189,single_Male_head_of_household,White
6190,unmarried_couple,White
6191,single_Male_head_of_household,Asian
6192,unmarried_couple,White
6193,single_Male_head_of_household,White
6194,married_couple,White
6195,unmarried_couple,White
6196,married_couple,Black
6196,married_couple,White
6197,married_couple,White
6198,married_couple,White
6199,unmarried_couple,Asian
6199,unmarried_couple,White
6200,single_Female_head_of_household,White
6201,single_Male_head_of_household,White
6202,single_Male_head_of_household,Asian
6203,single_Male_head_of_household,White
6204,single_Male_head_of_household,White
6205,single_Male_head_of_household,White
6206,married_couple,White
6207,single_Male_head_of_household,White
6208,married_couple,White
6208,married_couple,Asian
6209,single_Female_head_of_household,Asian
6210,married_couple,Asian
6210,married_couple,White
6211,unmarried_couple,White
6212,unmarried_couple,White
6212,unmarried_couple,Asian
6213,unmarried_couple,White
6214,single_Male_head_of_household,White
6215,married_couple,White
6215,married_couple,Black
6216,unmarried_couple,White
6217,unmarried_couple,White
6218,unmarried_couple,White
6219,married_couple,White
6220,single_Male_head_of_household,Asian
6221,single_Female_head_of_household,White
6222,single_Female_head_of_household,Black
6223,single_Male_head_of_household,White
6224,unmarried_couple,White
6225,single_Female_head_of_household,White
6226,unmarried_couple,Asian
6227,single_Male_head_of_household,Asian
6228,married_couple,White
6229,single_Male_head_of_household,White
6230,unmarried_couple,White
6230,unmarried_couple,Asian
6231,unmarried_couple,White
6231,unmarried_couple,Black
6232,single_Female_head_of_household,White
6233,single_Male_head_of_household,White
6234,married_couple,White
6234,married_couple,Asian
6235,unmarried_couple,White
6235,unmarried_couple,Asian
6236,married_couple,White
6236,married_couple,Black
6237,single_Male_head_of_household,Asian
6238,unmarried_couple,White
6238,unmarried_couple,Asian
6239,married_couple,Asian
6239,married_couple,White
6240,unmarried_couple,Asian
6240,unmarried_couple,Black
6241,unmarried_couple,White
6242,unmarried_couple,White
6242,unmarried_couple,Asian
6243,single_Male_head_of_household,White
6244,married_couple,Black
6244,married_couple,White
6245,married_couple,Asian
6246,married_couple,White
6246,married_couple,Black
6247,single_Male_head_of_household,White
6248,single_Male_head_of_household,White
6249,married_couple,Asian
6250,single_Male_head_of_household,White
6251,single_Male_head_of_household,White
6252,married_couple,White
6252,married_couple,Black
